playerId,snapshot_season,snapshot_round,gamesPlayed,teamId,teamAbbr,teamName,teamNickname,givenName,surname,age,heightCm,weightKg,jumperNumber,stateOfOrigin,debutYear,recruitedFrom,draftType,position,photoURL,dateOfBirth
CD_I1015181,2025,2,2,CD_T9408,SYD,Sydney Swans,Swans,Darcy,Moloney,22,166,0,4,VIC,2021,Colac (Vic)/Geelong U18/Geelong Cats,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015181.png?im=Scale,width=0.6,height=0.6",20/11/2002
CD_I1015182,2025,2,2,CD_T9406,ESS,Essendon,Bombers,Mia,Van Dyke,20,177,0,19,VIC,2022,Modewarre (Vic)/St Joseph's Geel (Vic)/Geelong U18/Geelong (VFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015182.png?im=Scale,width=0.6,height=0.6",29/12/2004
CD_I1015189,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Keeley,Hardingham,21,179,0,24,VIC,,Footscray (VFLW),other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015189.png?im=Scale,width=0.6,height=0.6",25/12/2003
CD_I1015193,2025,2,2,CD_T8467,GEEL,Geelong Cats,Cats,Gabbi,Featherston,21,170,0,32,VIC,2022,Colac (Vic)/Geelong U18,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015193.png?im=Scale,width=0.6,height=0.6",12/11/2003
CD_I1015195,2025,2,2,CD_T8097,COLL,Collingwood,Magpies,Annie,Lee,21,169,0,5,VIC,2022,Newtown &amp; Chilwell (Vic)/Geelong Amateurs (Vic)/Geelong U18/Carlton,other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015195.png?im=Scale,width=0.6,height=0.6",28/08/2003
CD_I1015201,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Analea,McKee,22,180,0,26,VIC,2023,Geelong Falcons / Geelong VFLW/Brisbane,other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015201.png?im=Scale,width=0.6,height=0.6",07/06/2003
CD_I1016781,2025,2,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,Ella,Maurer,23,169,0,10,TAS,2022,North Launceston (Tas)/Old Scotch (Tas)/Tasmania U18/North Melbourne,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016781.png?im=Scale,width=0.6,height=0.6",01/02/2002
CD_I1016865,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Poppy,Kelly,26,184,0,14,VIC,2020,Highett (Vic)/Beaumaris (Vic)/Southern Saints (VFLW)/St Kilda,other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016865.png?im=Scale,width=0.6,height=0.6",10/12/1998
CD_I1016868,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Hannah,Stuart,31,165,0,18,VIC,2022,Old Mentonians (Vic)/Southern Saints (VFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016868.png?im=Scale,width=0.6,height=0.6",24/12/1993
CD_I1016904,2025,2,2,CD_T8466,NMFC,Kangaroos,Kangaroos,Sarah,Wright,31,168,0,17,VIC,2020,Keilor (Vic)/Carlton (VFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016904.png?im=Scale,width=0.6,height=0.6",06/05/1994
CD_I1016938,2025,2,2,CD_T7887,BL,Brisbane Lions,Lions,Ruby,Svarc,31,161,0,29,VIC,2022,St Mary's Salesian (Vic)/Essendon (VFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016938.png?im=Scale,width=0.6,height=0.6",28/09/1993
CD_I1016956,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Vivien,Saad,33,175,0,39,VIC,2020,Melbourne University (VFLW)/North Melbourne/Gold Coast SUNS,other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016956.png?im=Scale,width=0.6,height=0.6",23/06/1992
CD_I1016971,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Ellie,Gavalas,29,158,0,25,VIC,2020,Marcellin (Vic)/Western Bulldogs (VFLW)/Kangaroos,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016971.png?im=Scale,width=0.6,height=0.6",25/03/1996
CD_I1017023,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Rebecca,Miller,30,185,0,15,NSW,2020,Inner West (AFL Sydney)/Richmond (VFLW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017023.png?im=Scale,width=0.6,height=0.6",10/08/1995
CD_I1017025,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Gabby,Seymour,28,176,0,28,VIC,2020,The Basin (Vic)/Richmond (VFLW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017025.png?im=Scale,width=0.6,height=0.6",28/10/1996
CD_I1017029,2025,2,2,CD_T8097,COLL,Collingwood,Magpies,Grace,Campbell,29,164,0,13,VIC,2020,Huntly (Vic)/Bendigo Thunder (Vic)/Richmond (VFLW)/Richmond/North Melbourne,other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017029.png?im=Scale,width=0.6,height=0.6",05/12/1995
CD_I1017286,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Emily,Pease,23,173,0,33,ACT,2022,Belconnen (AFL Canberra),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017286.png?im=Scale,width=0.6,height=0.6",11/06/2002
CD_I1017292,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Tarni,Evans,23,178,0,18,NSW,2021,Tathra (NSW)/Queanbeyan (AFL Canberra),other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017292.png?im=Scale,width=0.6,height=0.6",01/02/2002
CD_I1017314,2025,2,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,Daisy,D'Arcy,22,167,0,20,QLD,2021,Hermit Park (Qld),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017314.png?im=Scale,width=0.6,height=0.6",12/12/2002
CD_I1017322,2025,2,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,Wallis,Randell,24,170,0,15,QLD,2021,Mackay (Qld)/Bond University (QAFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017322.png?im=Scale,width=0.6,height=0.6",14/07/2001
CD_I1017328,2025,2,2,CD_T8098,KUW,Kuwarna,Crows,Lily,Tarlinton,23,186,0,21,QLD,2024,Bond University,other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017328.png?im=Scale,width=0.6,height=0.6",22/01/2002
CD_I1017333,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Isabella,Lewis,22,165,0,6,WA,2021,Scarborough (WA)/Subiaco JFC (WA)/Claremont (WAFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017333.png?im=Scale,width=0.6,height=0.6",16/11/2002
CD_I1017342,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Sophie,McDonald,25,180,0,35,WA,2020,Albany (WA)/Claremont (WAFLW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017342.png?im=Scale,width=0.6,height=0.6",06/08/2000
CD_I1017347,2025,2,2,CD_T7886,WAL,Walyalup,Dockers,Mim,Strom,23,182,0,21,WA,2020,Exmouth (WA)/South Fremantle (WAFLW)/Swan Districts (WAFLW),other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017347.png?im=Scale,width=0.6,height=0.6",07/11/2001
CD_I1017514,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Liz,McGrath,27,184,0,27,VIC,2022,Williamstown (VFLW)/North Melbourne (VFLW)/Port Adelaide/North Melbourne,other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017514.png?im=Scale,width=0.6,height=0.6",23/12/1997
CD_I1018403,2025,2,2,CD_T8466,NMFC,Kangaroos,Kangaroos,Eilish,Sheerin,32,174,0,4,NSW,2022,Newtown Breakaways (AFL Sydney)/Inner West (AFL Sydney)/Richmond,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018403.png?im=Scale,width=0.6,height=0.6",05/10/1992
CD_I1018405,2025,2,2,CD_T8467,GEEL,Geelong Cats,Cats,Jacqueline,Parry,29,176,0,5,ACT,2020,ANU (ACT)/Queanbeyan (AFL Canberra)/Melbourne,other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018405.png?im=Scale,width=0.6,height=0.6",12/07/1996
CD_I1018874,2025,2,2,CD_T8098,KUW,Kuwarna,Crows,Niamh,Kelly,29,171,0,23,INT,2020,County Mayo (Ireland)/West Coast,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018874.png?im=Scale,width=0.6,height=0.6",30/08/1995
CD_I1018875,2025,2,2,CD_T8098,KUW,Kuwarna,Crows,Grace,Kelly,31,175,0,20,INT,2020,County Mayo (Ireland)/West Coast/St Kilda,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018875.png?im=Scale,width=0.6,height=0.6",18/04/1994
CD_I1018949,2025,2,2,CD_T7886,WAL,Walyalup,Dockers,Aine,Tighe,33,185,0,10,INT,2022,County Leitrim (Ireland),other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018949.png?im=Scale,width=0.6,height=0.6",25/07/1992
CD_I1018953,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Aileen,Gilroy,32,174,0,7,INT,2020,County Mayo (Ireland)/North Melbourne,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018953.png?im=Scale,width=0.6,height=0.6",01/03/1993
CD_I1018955,2025,2,2,CD_T8467,GEEL,Geelong Cats,Cats,Kate,Surman,33,163,0,7,QLD,2020,Maroochydore (QAFLW)/Gold Coast/Port Adelaide,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018955.png?im=Scale,width=0.6,height=0.6",28/10/1991
CD_I1018966,2025,2,2,CD_T7386,NAR,Narrm,Demons,Sinead,Goldrick,35,168,0,23,INT,2020,County Dublin (Ireland),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018966.png?im=Scale,width=0.6,height=0.6",02/05/1990
CD_I1019034,2025,2,2,CD_T7887,BL,Brisbane Lions,Lions,Orla,O'Dwyer,27,173,0,9,INT,2020,County Tipperary (Ireland),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019034.png?im=Scale,width=0.6,height=0.6",15/07/1998
CD_I1019035,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Greta,Bodey,30,171,0,3,QLD,2020,Cairns Saints (Qld)/University Of Queensland (QAFLW)/Brisbane Lions,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019035.png?im=Scale,width=0.6,height=0.6",11/07/1995
CD_I1019053,2025,2,2,CD_T7887,BL,Brisbane Lions,Lions,Catherine,Svarc,33,165,0,25,QLD,2020,Wilston Grange (QAFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019053.png?im=Scale,width=0.6,height=0.6",25/11/1991
CD_I1019057,2025,2,2,CD_T7887,BL,Brisbane Lions,Lions,Dakota,Davidson,26,181,0,14,QLD,2020,University Of Queensland (QAFLW),other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019057.png?im=Scale,width=0.6,height=0.6",31/12/1998
CD_I1019059,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Maria,Moloney,30,165,0,9,QLD,2020,Panmure (Vic)/University Of Queensland (QAFLW)/Brisbane Lions,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019059.png?im=Scale,width=0.6,height=0.6",29/03/1995
CD_I1019060,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Janelle,Cuthbertson,34,175,0,25,WA,2020,Perth Angels (WAWFL)/Fremantle,other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019060.png?im=Scale,width=0.6,height=0.6",03/09/1990
CD_I1019431,2025,2,2,CD_T8098,KUW,Kuwarna,Crows,Brooke,Tonon,21,166,0,28,SA,2022,East Gambier (SA)/Scotch College (SA)/Glenelg (SANFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019431.png?im=Scale,width=0.6,height=0.6",19/09/2003
CD_I1019456,2025,2,2,CD_T8098,KUW,Kuwarna,Crows,Keeley,Kustermann,21,166,0,7,SA,2022,Goodwood (SA)/West Adelaide (SANFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019456.png?im=Scale,width=0.6,height=0.6",17/04/2004
CD_I1019503,2025,2,2,CD_T8098,KUW,Kuwarna,Crows,Hannah,Ewings,21,168,0,9,SA,2022,Port Adelaide/North Adelaide (SANFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019503.png?im=Scale,width=0.6,height=0.6",17/03/2004
CD_I1019509,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Katelyn,Pope,29,159,0,44,SA,2021,Broadview (SA)/North Adelaide (SANFLW)/West Coast/North Adelaide (SANFLW),other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019509.png?im=Scale,width=0.6,height=0.6",29/03/1996
CD_I1019681,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Charley,Ryan,21,173,0,21,VIC,2024,Beleura (Vic)/Dandenong U18,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019681.png?im=Scale,width=0.6,height=0.6",09/02/2004
CD_I1019689,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Amber,Clarke,20,170,0,25,VIC,2022,Narre North (Vic)/Dandenong U18/Casey Demons (VFLW)/Essendon,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019689.png?im=Scale,width=0.6,height=0.6",22/12/2004
CD_I1019693,2025,2,2,CD_T8098,KUW,Kuwarna,Crows,Brooke,Smith,21,171,0,18,VIC,2023,Narre North Foxes/Casey Demons/Dandenong U18,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019693.png?im=Scale,width=0.6,height=0.6",21/02/2004
CD_I1019700,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Mackenzie,Eardley,21,183,0,17,VIC,2022,Beleura (Vic)/Dandenong U18,other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019700.png?im=Scale,width=0.6,height=0.6",13/01/2004
CD_I1019705,2025,2,2,CD_T9406,ESS,Essendon,Bombers,Mia,Busch,21,167,0,28,VIC,2022,Blackburn (Vic)/Eastern U18/Hawthorn (VFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019705.png?im=Scale,width=0.6,height=0.6",18/05/2004
CD_I1019711,2025,2,2,CD_T8096,CARL,Carlton,Blues,Keeley,Sherar,21,170,0,25,VIC,2022,Norwood (Vic)/North Ringwood (Vic)/Eastern U18/Hawthorn (VFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019711.png?im=Scale,width=0.6,height=0.6",29/10/2003
CD_I1019713,2025,2,2,CD_T7386,NAR,Narrm,Demons,Georgia,Campbell,21,184,0,1,VIC,2022,Knox (Vic)/Eastern U18,other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019713.png?im=Scale,width=0.6,height=0.6",01/09/2003
CD_I1019724,2025,2,2,CD_T8097,COLL,Collingwood,Magpies,Carly,Remmos,23,175,0,30,VIC,2021,Geelong Falcons / Geelong Cats AFLW / Southport Sharks / Pint Queensland,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019724.png?im=Scale,width=0.6,height=0.6",16/08/2002
CD_I1019734,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Charlotte,Simpson,21,169,0,33,VIC,2024,St Joseph's,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019734.png?im=Scale,width=0.6,height=0.6",02/03/2004
CD_I1019736,2025,2,2,CD_T8096,CARL,Carlton,Blues,Yasmin,Duursma,21,175,0,11,VIC,2022,Foster (Vic)/Gippsland U18/Casey Demons (VFLW)/Port Adelaide,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019736.png?im=Scale,width=0.6,height=0.6",30/03/2004
CD_I1019762,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Paige,Scott,21,169,0,5,VIC,2022,Avoca (Vic)/Carisbrook (Vic)/GWV U18/Eaglehawk (Vic)/Geelong (VFLW)/Essendon,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019762.png?im=Scale,width=0.6,height=0.6",25/06/2004
CD_I1019806,2025,2,2,CD_T7386,NAR,Narrm,Demons,Jemma,Rigoni,21,172,0,43,VIC,,Ashburton/Siena,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019806.png?im=Scale,width=0.6,height=0.6",04/06/2004
CD_I1019811,2025,2,2,CD_T8466,NMFC,Kangaroos,Kangaroos,Alice,O'Loughlin,23,170,0,6,VIC,2021,Kew Comets (Vic)/Oakleigh U18,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019811.png?im=Scale,width=0.6,height=0.6",08/07/2002
CD_I1019817,2025,2,2,CD_T8097,COLL,Collingwood,Magpies,Charlotte,Taylor,21,174,0,11,VIC,2022,Beverley Hills (Vic)/Old Marcellin (Vic)/Oakleigh U18,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019817.png?im=Scale,width=0.6,height=0.6",18/01/2004
CD_I1019819,2025,2,2,CD_T8096,CARL,Carlton,Blues,Brooke,Vickers,22,173,0,24,VIC,2022,Blackburn (Vic)/Oakleigh U18/Port Melbourne (VFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019819.png?im=Scale,width=0.6,height=0.6",06/03/2003
CD_I1019821,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Jasmine,Fleming,20,165,0,5,VIC,2022,Ashburton (Vic)/Oakleigh U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019821.png?im=Scale,width=0.6,height=0.6",05/11/2004
CD_I1019828,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Keely,Coyne,20,164,0,9,VIC,2022,East Sandringham (Vic)/Sandringham U18/Western Bulldogs,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019828.png?im=Scale,width=0.6,height=0.6",22/11/2004
CD_I1019830,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Bridie,Hipwell,21,174,0,19,VIC,2022,East Sandringham (Vic)/Sandringham U18,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019830.png?im=Scale,width=0.6,height=0.6",15/06/2004
CD_I1019834,2025,2,2,CD_T9408,SYD,Sydney Swans,Swans,Sofia,Hurley,21,166,0,25,VIC,2022,South Melbourne Districts (Vic)/Port Melbourne Colts (Vic)/Sandringham U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019834.png?im=Scale,width=0.6,height=0.6",30/01/2004
CD_I1019848,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Meghan,Gaffney,22,157,0,22,TAS,2022,Ulverstone (Tas)/Tasmania U18/North Melbourne (VFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019848.png?im=Scale,width=0.6,height=0.6",02/04/2003
CD_I1019849,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Claire,Ransom,21,170,0,26,TAS,2022,North Hobart (Tas)/Tasmania U18/Gold Coast,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019849.png?im=Scale,width=0.6,height=0.6",21/02/2004
CD_I1019883,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Laura,Elliott,20,172,0,20,VIC,2022,Point Cook Centrals (Vic)/Western U18/Werribee Centrals (Vic)/Coburg (Vic),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019883.png?im=Scale,width=0.6,height=0.6",27/10/2004
CD_I1019887,2025,2,2,CD_T8096,CARL,Carlton,Blues,Amelia,Velardo,23,176,0,1,VIC,2021,Keilor (Vic)/Western U18/Collingwood,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019887.png?im=Scale,width=0.6,height=0.6",28/05/2002
CD_I1021365,2025,2,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,Annabel,Kievit,19,176,0,1,QLD,2024,Waratah (NTFL),other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021365.png?im=Scale,width=0.6,height=0.6",22/09/2005
CD_I1021367,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,J'Noemi,Anderson,20,174,0,7,NT,2022,St Mary's (NTFL)/Richmond JFC (Vic)/Sandringham U18/Katherine South (NT),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021367.png?im=Scale,width=0.6,height=0.6",17/12/2004
CD_I1021399,2025,2,2,CD_T7886,WAL,Walyalup,Dockers,Jessica,Low,25,165,0,30,WA,2022,Claremont (WAFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021399.png?im=Scale,width=0.6,height=0.6",05/11/1999
CD_I1021409,2025,2,2,CD_T9406,ESS,Essendon,Bombers,Matilda,Dyke,23,181,0,16,WA,2023,Claremont (WAFLW),other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021409.png?im=Scale,width=0.6,height=0.6",21/02/2002
CD_I1021410,2025,2,2,CD_T7886,WAL,Walyalup,Dockers,Dana,East,23,167,0,8,WA,2022,Manjimup (WA)/Swan Districts (WAFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021410.png?im=Scale,width=0.6,height=0.6",10/06/2002
CD_I1021411,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Amy,Franklin,22,180,0,19,WA,2022,Ocean Ridge (WA)/West Perth (WAWFL)/Claremont (WAFLW)/Fremantle,other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021411.png?im=Scale,width=0.6,height=0.6",04/02/2003
CD_I1021412,2025,2,2,CD_T9406,ESS,Essendon,Bombers,Maggie,MacLachlan,22,172,0,21,WA,2022,Subiaco (WAFLW)/Port Adelaide/Fremantle,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021412.png?im=Scale,width=0.6,height=0.6",30/08/2002
CD_I1021415,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Courtney,Rowley,21,163,0,5,WA,2022,Mandurah (WA)/Peel Thunder (WAFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021415.png?im=Scale,width=0.6,height=0.6",24/09/2003
CD_I1021416,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Beth,Schilling,21,177,0,30,WA,2022,Marist (WA)/Carey Park (WA)/Peel Thunder (WAFLW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021416.png?im=Scale,width=0.6,height=0.6",01/12/2003
CD_I1021417,2025,2,2,CD_T7886,WAL,Walyalup,Dockers,Poppy,Stockwell,21,165,0,20,WA,,Roleystone JFC,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021417.png?im=Scale,width=0.6,height=0.6",24/10/2003
