Player,Team,Position,Price,SeasonPriceChange,PriceChg,PricedAt,BreakEven,LastScore,LastTG,LastPPM,LastCBA,CBAchg,LastKI,KIchg,SeasAvg,SeasTG,SeasPPM,SeasCBA,SeasKI,Last3Score,Last3TG,Last3PPM,Last3CBA,Last3KI,OwnershipTotal,OwnershipTop1000,OwnershipTop100,OwnershipTop10,OwnershipTop1000Chg,OwnershipTop100Chg,OwnershipTop10Chg,WinAvg,LossAvg,HomeAvg,AwayAvg,OppLastScore,OppLast3Score,OppCareer,ReservesAvg,ReservesLast
Corey Wagner,FRE,DEF,328700,-12600,0,63.48681325,97,,,,0,0,0,0,58.66666667,74.66666667,0.578902692,0,1,58.66666667,74.66666667,0.785714286,0,8.666666667,0.452623,0,0,0,0,0,0,18,79,49.5,77,64,42,42,0,0
Cameron Zurhaar,NTH,FWD,340300,-31500,-18100,65.72729708,82,70,82,0.636363636,0,0,0,0,69.2,85.4,0.623636495,0.6,0,57.66666667,86.66666667,0.665384615,1,0,0.526256,0,0,0,0,0,0,86,65,69,69.5,83,81.66666667,69.14285714,0,0
Jamarra Ugle-Hagan,WBD,FWD,355400,0,0,68.64378896,71,,,,0,0,0,0,,,,,,54,85.33333333,0.6328125,0,0,0.134271,0,0,0,0,0,0,,,,,23,39,39,0,0
Jack Gunston,HAW,FWD,346600,28700,28700,66.94411157,20,93,85,0.815789474,0,0,0,0,85,79.66666667,0.839814251,0,0,85,79.66666667,1.066945607,0,0,0.17596,0,0,0,0,0,0,81,93,94,80.5,7,53.33333333,80.6,0,0
Hudson O'Keeffe,CAR,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.131564,0.1,0,0,0.1,0,0,,,,,,,,0,0
Elijah Tsatas,ESS,MID,191200,0,0,36.9293541,-14,,,,0,0,0,0,64,60,0.807717356,57,0,45.33333333,46.66666667,0.971428571,38,0,29.0107,21.4,17,30,-2.6,-10,-30,,64,78,50,41,41,41,0,0
Sam Switkowski,FRE,FWD,416500,0,0,80.44495808,184,31,69,0.364705882,0,0,0,0,32.5,55.5,0.480598555,0,0,64.33333333,65.33333333,0.984693878,1.333333333,0,0.167839,0,0,0,0,0,0,31,34,,32.5,53,82.33333333,82.2,0,0
James Jordon,SYD,MID/FWD,346700,-19000,-10800,66.96342609,84,52,80,0.509803922,75,-18,0,0,64.2,83.6,0.610405893,75,0,63,85,0.741176471,86.33333333,0,0.717376,0,0,0,0,0,0,68.5,61.33333333,66,63,21,40.66666667,58,0,0
Cooper Lord,CAR,MID/FWD,240600,-13200,-7000,46.47072488,20,50,64,0.625,0,-28,0,0,47,50.75,0.6856745,14.25,0,44,49,0.897959184,9.333333333,0,0.781804,0,0,0,0,0,0,50,46,29,65,,,,0,0
Oscar Steene,COL,RUC/FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.199241,0,0,0,0,0,0,,,,,,,,0,0
Iliro Smit,COL,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0958306,0,0,0,0,0,0,,,,,,,,0,0
Jake Stringer,GWS,FWD,323800,-16400,-16400,62.54040198,81,63,82,0.611650485,6,-4,0,0,55.33333333,83.33333333,0.533335885,5.333333333,0,55.33333333,83.33333333,0.664,5.333333333,0,0.3059,0,0,0,0,0,0,56,54,49,58.5,50,47,79.1,0,0
Josh Worrell,ADE,DEF,402900,-55100,-18400,77.81818394,113,77,85,0.693693694,0,0,18,-13,77,86,0.683849358,0,2.4,70,85.66666667,0.817120623,0,23,0.29453,0,0,0,-0.1,0,0,85.66666667,64,88.33333333,60,82,82,82,0,0
Taylor Duryea,WBD,DEF,324300,0,0,62.63697456,111,,,,0,0,0,0,41.5,76,0.425196443,0,0,50,76,0.657894737,0,0,0.415266,0,0,0,0,0,0,37,46,41.5,,82,74,71.625,0,0
Will Hayward,SYD,FWD,342900,-20000,3600,66.22947449,33,58,82,0.557692308,0,0,0,0,63.4,82,0.61035187,0,0,70.33333333,82.66666667,0.850806452,0,0,0.452082,0,0,0,0,0,0,76.5,54.66666667,53,70.33333333,32,44.33333333,42.33333333,0,0
Mitchell Edwards,GEE,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.145099,0,0,0,0,0,0,,,,,,,,0,0
Jacob Molier,GEE,RUC,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.119111,0,0,0,0,0,0,,,,,,,,0,0
Joe Pike,GEE,RUC,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,1.13535,0.6,0,0,-0.3,-1,0,,,,,,,,0,0
Mitch Lewis,HAW,FWD,178900,0,0,34.55366867,36,,,,0,0,0,0,,,,,,42.66666667,76.66666667,0.556521739,0,0,0.210069,0,0,0,0,0,0,,,,,53,61.33333333,69.83333333,0,0
Dylan Stephens,NTH,MID,251100,-7500,11900,48.49874903,5,73,85,0.634782609,0,0,0,0,46,54.75,0.615528758,0,0,56.66666667,65,0.871794872,0,0,0.222522,0,0,0,0,0,0,14,56.66666667,53,25,79,61,61,0,0
Tom Cole,WCE,DEF,307800,-53900,0,59.45007946,109,,,,0,0,0,0,52.75,80.75,0.509336783,0,0.5,38,81.33333333,0.467213115,0,4,0.154845,0,0,0,0,0,0,,52.75,74.5,31,34,52,57,0,0
Mark Keane,ADE,DEF,324500,-95300,-2900,62.67560359,48,112,91,0.949152542,0,0,27,4,60.8,94,0.495960777,0,3.6,63,91.66666667,0.687272727,0,23.33333333,0.107742,0,0,0,0,0,0,52.66666667,73,79.33333333,33,63,63,63,0,0
Reuben Ginbey,WCE,MID/DEF,368200,-5700,-5400,71.11604697,94,48,88,0.436363636,0,0,5,5,70.2,89.4,0.611616014,2.8,0.2,70.33333333,88.33333333,0.796226415,0,1.666666667,0.582563,0,0,0,0,0,0,,70.2,83.5,61.33333333,63,68.66666667,68.66666667,0,0
Jamie Elliott,COL,FWD,361700,19400,0,69.86060345,85,72,70,0.818181818,0,0,0,0,71.4,83.6,0.678818458,1.6,0,72,82.66666667,0.870967742,0,0,0.818079,0,0,0,0,0,0,74,61,70.33333333,73,62,89,80.33333333,0,0
Harris Andrews,BRL,DEF,424400,-25000,-12800,81.97080482,131,78,92,0.65,0,0,8,8,73.2,94.4,0.602056957,0,0.6,77.33333333,94.33333333,0.819787986,0,12.33333333,1.04168,0,0,0,0,0,0,73.2,,107,50.66666667,61,69.66666667,72,0,0
Tyson Stengle,GEE,FWD,310600,-81600,-41100,59.9908859,116,36,73,0.378947368,0,0,0,0,55.4,78.6,0.545008488,0,0,39,76.66666667,0.508695652,0,0,1.05468,0,0,0,0,0,0,49.66666667,64,56.5,54.66666667,46,56.66666667,64.2,0,0
Joel Jeffrey,GCS,DEF,371600,18200,10200,71.77274051,38,104,80,0.971962617,0,0,0,-33,83.5,79,0.811353593,0,2,79.66666667,79,1.008438819,0,20.66666667,0.18354,0,0,0,0,0,0,83.5,,80,84.66666667,,,,0,0
Cody Weightman,WBD,FWD,376200,0,0,72.66120823,75,,,,0,0,0,0,,,,,,66.66666667,82,0.81300813,2.333333333,0,0.144017,0,0,0,0,0,0,,,,,99,74.33333333,74.33333333,0,0
Bruce Reville,BRL,MID,247100,-28600,-8700,47.7261684,75,30,47,0.491803279,0,0,0,0,37.5,50.5,0.683666332,0,0,44.33333333,51.33333333,0.863636364,0,0,0.130481,0,0,0,0,0,0,37.5,,38.5,36.5,,,,0,0
Tom Doedee,BRL,DEF,256800,0,0,49.59967643,51,,,,0,0,0,0,,,,,,41.66666667,62,0.672043011,0,5.666666667,0.184623,0,0,0,0,0,0,,,,,85,72,75.16666667,0,0
Jack Higgins,STK,FWD,375800,-5700,-8200,72.58395017,76,52,85,0.481481481,0,0,0,0,72,83.8,0.676452803,0,0,70.33333333,86.33333333,0.814671815,0,0,0.469949,0,0,0,0,0,0,81.66666667,57.5,67,79.5,54,44.66666667,58.14285714,0,0
Lincoln McCarthy,BRL,FWD,339500,0,0,65.57278095,68,,,,0,0,0,0,,,,,,47.33333333,55.66666667,0.850299401,0,0,0.0590143,0,0,0,0,0,0,,,,,80,53.66666667,59.57142857,0,0
Harry Cunningham,SYD,DEF,292600,0,0,56.51427307,58,,,,0,0,0,0,,,,,,69.66666667,85.66666667,0.813229572,0,0,0.127774,0,0,0,0,0,0,,,,,69,62.66666667,66.90909091,0,0
Logan McDonald,SYD,FWD,338100,0,0,65.30237773,67,,,,0,0,0,0,,,,,,63.33333333,92.66666667,0.683453237,0,0,0.0514345,0,0,0,0,0,0,,,,,38,52,52,0,0
Darcy Fogarty,ADE,FWD,352700,-11100,8600,68.12229703,26,101,87,0.89380531,0,0,0,0,74,83.8,0.671567076,0,0,75,85,0.882352941,0,0,0.622087,0,0,0,0,0,0,61.66666667,92.5,71.33333333,78,89,66.66666667,,0,0
Jaxon Binns,CAR,MID,171000,0,0,33.02782192,34,,,,0,0,0,0,,,,,,45.33333333,63.33333333,0.715789474,0,0,0.472114,0,0,0,0,0,0,,,,,,,,0,0
Tom Campbell,MEL,RUC,147100,0,0,28.41165266,29,,,,0,0,0,0,,,,,,,,,,,0.740656,0,0,0,0,0,0,,,,,,,,0,0
James Trezise,RIC,DEF/MID,308900,33900,18300,59.66253914,43,64,84,0.615384615,0,-3,0,0,64.6,84,0.605484468,0.6,0,71.66666667,83,0.863453815,1,0,0.860851,0,0,0,0,0,0,72,62.75,71.33333333,54.5,,,,0,0
Jack Lukosius,PTA,FWD,363100,0,0,70.13100667,174,,,,0,0,0,0,21.5,44,0.197247706,0,0,37,55,0.672727273,0,0,0.235516,0,0,0,0,0,0,0,43,0,43,98,74,73.375,0,0
Nick Coffield,WBD,DEF,218200,0,0,42.14427335,43,,,,0,0,0,0,,,,,,41.66666667,75.33333333,0.553097345,0,0,0.202489,0,0,0,0,0,0,,,,,,,,0,0
Jayden Laverde,ESS,DEF,362800,0,0,70.07306312,72,,,,0,0,0,0,,,,,,91.66666667,93.33333333,0.982142857,0,0,0.0828366,0,0,0,0,0,0,,,,,128,89.66666667,85.28571429,0,0
Judd McVee,MEL,DEF,381400,0,0,73.66556305,76,,,,0,0,0,0,,,,,,47,77,0.61038961,46.66666667,6.666666667,0.0709254,0,0,0,0,0,0,,,,,87,65,65,0,0
Braeden Campbell,SYD,MID/FWD,311600,41900,4100,60.18403106,47,65,81,0.631067961,3,0,0,0,66.2,80.4,0.654764457,1.8,0,64.33333333,81.33333333,0.790983607,2,0,1.30481,0.1,0,0,0,0,0,64,67.66666667,69,64.33333333,63,,,0,0
Tom McDonald,MEL,DEF,427000,-1400,-600,82.47298223,100,65,100,0.5,0,0,0,0,83.4,99.4,0.666322249,0,0,84.66666667,99,0.855218855,0,0,0.182457,0,0,0,0,0,0,,83.4,89,75,87,69,94.18181818,0,0
Oliver Henry,GEE,FWD,258900,-21300,2000,50.00528126,54,69,81,0.657142857,0,0,0,0,49.4,81.6,0.475614158,0,0,52.66666667,79,0.666666667,0,0,0.81862,0,0,0,0,0,0,49.66666667,49,40,55.66666667,9,51.66666667,60.4,0,0
Nick Larkey,NTH,FWD,337300,8800,-5700,65.14786161,101,55,96,0.423076923,0,-3,0,0,67.6,90.6,0.569727141,0.6,0,64,91.66666667,0.698181818,1,0,1.77801,0,0,0,-0.1,0,0,61,69.25,53.66666667,88.5,91,60,66.14285714,0,0
Zac Williams,CAR,DEF/FWD,297200,-69200,-16500,57.40274079,54,49,79,0.494949495,11,5,0,-13,52,62,0.712932931,8.4,0.4,50,60,0.833333333,5.666666667,4.333333333,0.821327,0,0,0,0,0,0,49,52.75,44.66666667,63,70,74.33333333,84.875,0,0
Peter Wright,ESS,FWD,378300,0,0,73.06681306,75,,,,0,0,0,0,,,,,,48.66666667,61.66666667,0.789189189,18.66666667,0,0.0952891,0,0,0,0,0,0,,,,,76,77.33333333,79.57142857,0,0
Luke Breust,HAW,FWD,220300,0,0,42.54987819,84,43,42,0.767857143,0,0,0,0,24,27,0.5625,0,0,32.33333333,30,1.077777778,0,0,0.432591,0,0,0,0,0,0,5,43,5,43,13,47,69.05882353,0,0
Brandon Starcevich,BRL,DEF,297300,0,0,57.42205531,59,,,,0,0,0,0,64,66,0.727272727,0,0,53,80,0.6625,0,0,0.463452,0,0,0,0,0,0,64,,,64,39,55,57.77777778,0,0
Nick Watson,HAW,FWD,401100,48200,3800,77.47052265,73,33,80,0.305555556,0,0,0,0,72.2,76.6,0.743350436,0,0,82,78.33333333,1.046808511,0,0,2.17595,0,0,0,0,0,0,82,33,117,42.33333333,47,59.5,59.5,0,0
Eric Hipwood,BRL,FWD,290900,-56100,-10000,56.1859263,53,97,82,0.906542056,0,0,0,0,54.6,81,0.512972676,0,0,52.33333333,82.33333333,0.63562753,0,0,0.275039,0,0,0,0,0,0,54.6,,59.5,51.33333333,53,54,54.5,0,0
Mason Cox,COL,RUC/FWD,307800,0,0,59.45007946,81,,,,0,0,0,0,46,52,0.71875,21,0,52,57.33333333,0.906976744,28.66666667,0,0.946936,0,0,0,0,0,0,46,,,46,54,55,62.3,0,0
Callum Ah Chee,BRL,FWD,377400,30100,22500,72.89298242,28,134,84,1.218181818,0,0,0,0,81.8,78.8,0.789599368,0,0,87.66666667,81,1.082304527,0,0,0.48186,0,0,0,0,0,0,81.8,,79,83.66666667,46,57,58.22222222,0,0
Mark O'Connor,GEE,DEF/MID,316100,11500,3600,61.05318427,50,74,76,0.747474747,0,0,10,10,66.8,69.2,0.824014916,0,0.2,65,66,0.984848485,0,3.333333333,0.662151,0.1,0,0,0.1,0,0,69.66666667,62.5,67.5,66.33333333,59,65.33333333,73.77777778,0,0
Lachie Schultz,COL,FWD,394800,67500,0,76.25370816,12,,,,0,0,0,0,87.25,82.25,0.839665919,0,0,104.3333333,83,1.257028112,0,0,0.451541,0,0,0,0,0,0,104.3333333,36,103,71.5,97,65,48.75,0,0
Jack Silvagni,CAR,FWD/DEF,339500,79700,23500,65.57278095,37,95,93,0.818965517,0,0,8,8,82.2,89,0.726175124,0,0.4,80.66666667,92,0.876811594,0,5.666666667,2.28261,0.3,0,0,-0.1,0,0,95,79,80,85.5,69,70.33333333,59.5,0,0
Caleb Windsor,MEL,MID/DEF,293200,-28100,-28100,56.63016016,104,38,80,0.365384615,0,0,0,0,42.66666667,75.66666667,0.444387464,0,0,42.66666667,75.66666667,0.563876652,0,0,0.52409,0,0,0,0,0,0,,42.66666667,47.5,33,56,45,45,0,0
Marty Hore,MEL,DEF,249700,0,0,48.22834581,50,,,,0,0,0,0,,,,,,61.66666667,78,0.790598291,0,0,0.0378991,0,0,0,0,0,0,,,,,49,49,49,0,0
Liam Ryan,WCE,FWD,324100,20000,20000,62.59834553,62,78,85,0.728971963,0,0,0,0,75.66666667,85,0.686577272,2.333333333,0,75.66666667,85,0.890196078,2.333333333,0,0.138061,0,0,0,0,0,0,,75.66666667,54,86.5,87,65,65.28571429,0,0
Oscar Allen,WCE,FWD,239300,-59500,-6600,46.21963618,36,54,87,0.495412844,0,0,0,0,44.4,90.8,0.381425633,0,0,44,88,0.5,0,0,0.551702,0,0,0,0,0,0,,44.4,44,44.66666667,67,74,61.5,0,0
Will Hoskin-Elliott,COL,FWD,353500,0,0,68.27681316,87,70,79,0.7,0,0,0,0,62,68,0.695754898,0,0,62,77,0.805194805,0,0,0.216025,0,0,0,0,0,0,70,54,70,54,40,53.66666667,52.76923077,0,0
Jack Darling,NTH,FWD,306500,7100,500,59.19899076,57,96,87,0.820512821,17,-3,0,0,68.4,84.6,0.610382621,16.6,0,61.33333333,82,0.74796748,18.33333333,0,0.536543,0,0,0,0,0,0,78,66,68,69,18,42.33333333,59.63636364,0,0
Liam Henry,STK,FWD,334100,0,0,64.5297971,67,,,,0,0,0,0,,,,,,61,74.33333333,0.820627803,2.333333333,0,0.0395233,0,0,0,0,0,0,,,,,102,56.33333333,50.25,0,0
Ned Long,COL,MID,280600,79700,17600,54.19653118,28,114,80,1.128712871,72,50,0,0,68,55.4,0.941146975,48.6,0,65.66666667,59.66666667,1.100558659,50.66666667,0,2.78829,0.6,1,0,0.3,1,0,77.5,30,84.33333333,43.5,26,26,26,0,0
Riley Thilthorpe,ADE,FWD,453200,82600,10900,87.53338535,92,65,82,0.607476636,19,-1,0,0,97,81.2,0.910357182,14,0,96.33333333,82.66666667,1.165322581,15,0,3.02381,1.5,1,0,-0.3,-3,0,102,89.5,91.33333333,105.5,51,53,53,0,0
Changkuoth Jiath,HAW,MID/DEF,329800,19200,19200,63.69927293,64,75,83,0.669642857,0,0,0,0,76.33333333,75.33333333,0.789479346,0,0.333333333,76.33333333,75.33333333,1.013274336,0,2.666666667,0.401189,0,0,0,-0.1,0,0,77,75,58,85.5,66,67,79.75,0,0
Nik Cox,ESS,MID,268100,0,0,51.78221671,53,,,,0,0,0,0,,,,,,36.66666667,69.66666667,0.526315789,0,0,0.22198,0,0,0,0,0,0,,,,,54,61.66666667,56.25,0,0
Jake Riccardi,GWS,FWD,309100,0,0,59.70116817,74,34,73,0.369565217,23,6,0,0,55.5,68,0.660091251,20,0,44.66666667,69.33333333,0.644230769,16.66666667,0,0.063887,0,0,0,0,0,0,55.5,,77,34,63,52.66666667,46.5,0,0
Isaac Quaynor,COL,DEF,292600,-22700,-6400,56.51427307,70,66,79,0.66,0,0,0,0,56.4,81,0.544996402,0,0.2,54.66666667,78,0.700854701,0,0,2.08878,0,0,0,0,0,0,54.5,64,53,61.5,97,73.33333333,78,0,0
Ben Hobbs,ESS,FWD,285300,22600,14100,55.10431342,20,79,63,0.951807229,19,19,0,0,63.5,68.25,0.740077658,11.75,0,64.66666667,69.66666667,0.928229665,12.66666667,0,0.914992,0,0,0,0,0,0,75,52,57.5,69.5,26,50,46.5,0,0
Bobby Hill,COL,FWD,314800,-23000,3000,60.80209556,64,86,73,0.924731183,0,0,0,0,60.4,74.2,0.64013657,0,0,64.33333333,73,0.881278539,0,0,2.05413,0,0,0,0,0,0,59.5,64,56.33333333,66.5,42,72.66666667,52,0,0
David Swallow,GCS,DEF/FWD,233600,0,0,45.11870878,47,,,,0,0,0,0,,,,,,25.33333333,37.66666667,0.672566372,5.666666667,0,0.316187,0,0,0,0,0,0,,,,,57,80,98,0,0
Matthew Cottrell,CAR,MID/FWD,340600,46600,24300,65.78524063,47,83,86,0.775700935,0,0,0,0,77,89.75,0.673088056,0,0,81.33333333,89.66666667,0.907063197,0,0,0.809958,0,0,0,0,0,0,83,75,81.33333333,64,82,42.66666667,43,0,0
Kamdyn McIntosh,RIC,MID,322200,74600,14000,62.23136973,67,82,77,0.872340426,48,-2,0,0,72.8,77.8,0.724208931,46.2,0,72,75,0.96,43.33333333,0,1.88575,0.1,0,0,-0.4,0,0,64,75,63,87.5,55,67.66666667,61.5,0,0
Kane McAuliffe,RIC,MID,244300,0,0,47.18536196,49,,,,0,0,0,0,,,,,,32.33333333,53.66666667,0.602484472,42.66666667,0,0.107742,0,0,0,0,0,0,,,,,,,,0,0
Eddie Ford,NTH,FWD,282900,0,0,54.64076504,56,,,,0,0,0,0,,,,,,49.33333333,72.66666667,0.678899083,0,0,0.06118,0,0,0,0,0,0,,,,,69,46.5,46.5,0,0
Todd Marshall,PTA,FWD,294600,0,0,56.90056338,59,,,,0,0,0,0,,,,,,31.66666667,45.33333333,0.698529412,0,0,0.0378991,0,0,0,0,0,0,,,,,79,95.33333333,85.16666667,0,0
Jhye Clark,GEE,MID,229900,-7500,0,44.4040717,32,,,,0,0,0,0,41.33333333,48.33333333,0.753774681,18.66666667,0,41.33333333,48.33333333,0.855172414,18.66666667,0,0.65403,0,0,0,0,0,0,19,52.5,19,52.5,56,62,62,0,0
Sam Banks,RIC,MID,266100,13600,3600,51.3959264,33,66,83,0.640776699,0,0,0,0,60,67.25,0.756429152,0,0,55,63,0.873015873,0,0,0.326474,0,0,0,0,0,0,75,55,67,39,42,44,44,0,0
Mitch Owens,STK,FWD,347100,3200,-8600,67.04068415,107,30,88,0.27027027,32,28,0,0,65.75,88.5,0.586785799,9,0,64.33333333,87.66666667,0.733840304,12,0,0.188954,0,0,0,0,0,0,77.66666667,30,64.33333333,70,57,77,77,0,0
Kade Chandler,MEL,FWD/MID,359700,19100,-29900,69.47431313,105,56,93,0.462809917,0,0,0,0,77.4,86.8,0.714661142,4.6,0,55,90.33333333,0.608856089,0,0,1.56523,0,0,0,-0.4,0,0,,77.4,60.66666667,102.5,64,45.66666667,,0,0
Riley Garcia,WBD,FWD,368400,0,0,71.154676,73,,,,0,0,0,0,,,,,,62.66666667,74.33333333,0.843049327,33.66666667,0,0.063887,0,0,0,0,0,0,,,,,82,67.33333333,67.33333333,0,0
Jimmy Webster,STK,DEF,313600,-19000,-16400,60.57032138,132,18,72,0.197802198,0,0,0,0,50.6,78,0.498413138,0,0.4,53.33333333,75.33333333,0.707964602,0,0,0.318352,0,0,0,0,0,0,64.33333333,30,58,39.5,98,82.66666667,73.16666667,0,0
Sam Powell-Pepper,PTA,FWD,272700,92200,35900,52.67068444,-12,101,86,0.863247863,0,-15,0,0,64.8,82.4,0.603329148,3,0,74.33333333,85,0.874509804,5,0,18.9349,24.7,17,20,4,0,10,92,46.66666667,86,33,46,57,71.14285714,0,0
Henry Hustwaite,HAW,MID,121200,0,0,23.40919308,24,,,,0,0,0,0,,,,,,18,30.33333333,0.593406593,20.33333333,0,0.939356,0,0,0,0,0,0,,,,,46,46,46,0,0
Jaxon Prior,ESS,DEF,235500,66300,28900,45.48568458,9,54,77,0.534653465,0,0,0,0,59.75,83.5,0.569333411,0,0.75,63,80.66666667,0.780991736,0,8.666666667,15.9171,33.5,27,50,3,0,20,66,53.5,67.5,52,62,64,64,0,0
Aliir Aliir,PTA,DEF,383200,-22600,-11400,74.01322433,88,57,100,0.422222222,0,0,0,0,73,99.4,0.57804326,0,0,70,99,0.707070707,0,0,0.818079,0,0,0,0,0,0,67,77,72.66666667,73.5,67,88,80,0,0
Rhylee West,WBD,FWD,331400,-19600,8400,64.00830518,34,97,83,0.898148148,19,19,0,0,68.2,79.8,0.660026578,11,0,70.66666667,80.33333333,0.87966805,7.666666667,0,0.11478,0,0,0,0,0,0,61,73,75.33333333,57.5,84,58.33333333,58.33333333,0,0
Jacob Wehr,GWS,MID,276800,-21500,2800,53.46257958,16,97,80,0.97,0,0,0,0,61.6,65.2,0.754540268,0,0,56.66666667,61.33333333,0.923913043,0,0,0.215483,0,0,0,0,0,0,71.75,21,63,60.66666667,34,42,42,0,0
Ben Paton,SYD,DEF/FWD,133400,0,0,25.765564,-30,,,,0,0,0,0,55,63,0.662028702,0,0,46.33333333,50.66666667,0.914473684,0,0,23.0432,24.4,22,20,0.3,0,-20,,55,55,,65,85.33333333,85.33333333,0,0
Brodie Kemp,CAR,DEF/FWD,315100,-66400,-7200,60.86003911,115,58,64,0.725,11,11,0,0,47.4,82.6,0.468276805,2.2,0,58.66666667,79.33333333,0.739495798,3.666666667,0,0.293447,0,0,0,0,0,0,58,44.75,61,27,,,,0,0
Jye Amiss,FRE,FWD,256500,-35900,-22300,49.54173288,105,11,88,0.101851852,0,0,0,0,40,88.6,0.356347259,0,0,38.66666667,88.66666667,0.436090226,0,0,0.577149,0,0,0,0,0,0,38.66666667,42,46,36,68,85.33333333,85.33333333,0,0
Brandon Walker,FRE,DEF,329300,0,0,63.60270035,107,,,,0,0,0,0,45,55.5,0.578846154,0,0,49.66666667,69.66666667,0.71291866,0,0,0.0979962,0,0,0,0,0,0,,45,19,71,52,52.33333333,58.4,0,0
Hugo Ralphsmith,RIC,MID,284400,0,0,54.93048278,45,72,82,0.72,0,0,0,0,72,82,0.72,0,0,59.66666667,86,0.69379845,0,0,0.176501,0,0,0,0,0,0,,72,72,,40,55.5,55.5,0,0
Mitch Knevitt,GEE,MID,189900,40100,8700,36.6782654,43,50,66,0.581395349,30,30,0,0,52.5,57.75,0.724467441,39.25,0,42.66666667,54.33333333,0.785276074,33.66666667,0,30.728,36.9,28,10,-0.4,-2,0,66,39,82,42.66666667,,,,0,0
Samson Ryan,RIC,RUC/FWD,237100,0,0,45.79471683,47,,,,0,0,0,0,,,,,,42,72.33333333,0.580645161,34.66666667,0,0.88738,0,0,0,0,0,0,,,,,15,43,43,0,0
Jackson Mead,PTA,MID/FWD,340600,11700,1000,65.78524063,51,78,83,0.696428571,11,-8,0,0,71.2,78.6,0.712681694,15.8,0,68.33333333,77.33333333,0.88362069,14.66666667,0,0.48186,0,0,0,0,0,0,83,63.33333333,80,58,81,61.33333333,61.33333333,0,0
Paul Curtis,NTH,FWD,402800,84700,14000,77.79886942,43,73,82,0.657657658,0,0,0,0,89.8,82.4,0.848740357,0,0,88,80.66666667,1.090909091,0,0,0.918241,0.1,0,0,0.1,0,0,114,83.75,104,68.5,83,67.66666667,65.25,0,0
Cody Anderson,HAW,MID,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.406062,0,0,0,0,0,0,,,,,,,,0,0
Dane Rampe,SYD,DEF,340200,34000,-3700,65.70798256,69,72,74,0.765957447,0,0,0,0,70.6,80.8,0.698971606,0,0.2,65.66666667,77.66666667,0.845493562,0,0,1.66431,0,0,0,0,0,0,62.5,76,78,65.66666667,108,66.33333333,72.45454545,0,0
Josh Goater,NTH,DEF,151400,0,0,29.24217684,30,,,,0,0,0,0,,,,,,62.33333333,74.33333333,0.838565022,0,2.666666667,0.119653,0,0,0,0,0,0,,,,,,,,0,0
Harvey Gallagher,WBD,MID/DEF,234000,-14400,0,45.19596684,74,,,,0,0,0,0,43,70.25,0.482703578,0,0,40.33333333,66.33333333,0.608040201,0,0,0.526797,0,0,0,0,0,0,43,43,53,33,50,50,50,0,0
Arie Schoenmaker,STK,DEF,270500,0,0,52.24576509,46,,,,0,0,0,0,66,86,0.584070796,0,1,59.66666667,78.33333333,0.761702128,0,13.33333333,0.483484,0,0,0,0,0,0,,66,,66,,,,0,0
Jade Gresham,ESS,FWD,341100,22700,13400,65.8818132,39,64,81,0.60952381,0,0,0,0,68.5,75.5,0.719693055,0,0,75.33333333,84,0.896825397,0,0,0.247968,0,0,0,0,0,0,82.5,54.5,81,56,43,64.33333333,59,0,0
Cooper Sharman,STK,FWD,338200,34700,34700,65.32169225,10,92,95,0.766666667,0,0,0,0,86.66666667,88,0.770285864,0,0,86.66666667,88,0.984848485,0,0,0.242554,0,0,0,0,0,0,84,92,80,100,61,62,62,0,0
Tom Fullarton,MEL,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,58,72.33333333,0.801843318,7.666666667,0,0.0730911,0,0,0,0,0,0,,,,,84,84,84,0,0
Clay Hall,WCE,MID,187100,57600,57600,36.13745896,-8,52,79,0.525252525,56,-20,0,0,69.33333333,72,0.761333175,62.33333333,0,69.33333333,72,0.962962963,62.33333333,0,28.8445,76.3,79,70,76.1,79,70,,69.33333333,,69.33333333,,,,0,0
Nick Holman,GCS,MID/FWD,267300,-22600,-22600,51.62770059,99,29,25,0.852941176,0,0,0,0,40.66666667,53,0.639935673,0,0,40.66666667,53,0.767295597,0,0,0.968051,0,0,0,0,0,0,40.66666667,,,40.66666667,71,81.66666667,67.75,0,0
Bailey Banfield,FRE,FWD,343000,6200,7800,66.248789,96,45,80,0.454545455,0,0,0,0,59.4,79.8,0.588019692,0.6,0,72.66666667,80.33333333,0.904564315,0,0,0.1072,0,0,0,0,0,0,72.66666667,39.5,49,66.33333333,55,62,,0,0
Lachlan Murphy,ADE,FWD,301700,0,0,58.271894,66,,,,0,0,0,0,58,64,0.698795181,0,0,57.66666667,71,0.812206573,0,0,0.0741739,0,0,0,0,0,0,,58,,58,61,54.66666667,50.875,0,0
