Player,Team,Position,Price,PricedAt,Breakeven,Avg2023,Avg2024,L01,L02,L03,L04,L05,LastScore,SeasonAvg,Last3Avg,Last5Avg
Sam Switkowski,FRE,FWD,610000,60.8876605204987,109,63.1363636363636,69.05,36,25,0,0,0,36,30.5,30.5,30.5
Sam Taylor,GWS,DEF,606000,60.4883971728232,73,55.9333333333333,51.5,77,35,60,47,0,77,67.4,57.3333333333333,54.75
Sam Walsh,CAR,MID,1032000,103.009943700253,86,94.6,106.105263157895,126,137,80,99,0,126,105.2,114.333333333333,110.5
Sam Wicks,SYD,FWD/DEF,476000,47.5123383733727,45,56.8,38.3125,57,51,44,43,0,57,53.8,50.6666666666667,48.75
Samson Ryan,RIC,RUC/FWD,450000,44.9171266134826,49,46.6428571428572,35.5,0,0,0,0,0,0,0,0,0
Sandy Brock,WCE,DEF,285000,28.4475135218723,7,0,0,37,57,0,0,0,37,47,47,47
Scott Pendlebury,COL,MID,718000,71.6677709077345,47,88,79.15,103,100,68,30,0,103,71.4,90.3333333333333,75.25
Seamus Mitchell,HAW,DEF,357000,35.6342537800295,39,62.9285714285714,34.8,0,0,0,0,0,0,0,0,0
Sean Darcy,FRE,RUC,774000,77.2574577751901,102,95.4,77.75,57,0,0,0,0,57,57,57,57
Sean Lemmens,GCS,DEF,424000,42.3219148535925,46,42.2727272727273,52.3333333333333,0,0,0,0,0,0,0,0,0
Seth Campbell,RIC,FWD,530000,52.9023935669906,74,0,49.7142857142857,26,52,69,58,0,26,52.8,49,51.25
Shadeau Brain,BRL,DEF,373000,37.2313071707311,41,0,37.4444444444444,0,0,0,0,0,0,0,0,0
Shai Bolton,FRE,MID/FWD,675000,67.3756899202239,68,86.8260869565217,73.5,83,68,64,46,0,83,65.25,71.6666666666667,65.25
Shane McAdam,MEL,FWD,484000,48.3108650687235,53,59.7142857142857,44.3333333333333,0,0,0,0,0,0,0,0,0
Shannon Neale,GEE,FWD,503000,50.2073659701817,69,48,56.6153846153846,43,49,30,57,0,43,47.2,40.6666666666667,44.75
Shaun Mannagh,GEE,FWD,742000,74.0633509937869,88,0,72.9,57,88,0,0,0,57,72.5,72.5,72.5
Sid Draper,ADE,MID/FWD,384000,38.3292813768385,35,0,0,33,54,46,38,0,33,41.6,44.3333333333333,42.75
Steele Sidebottom,COL,MID,836000,83.4460396641588,65,78.8235294117647,73,106,91,84,110,0,106,90.6,93.6666666666667,97.75
Steely Green,RIC,FWD,397000,39.6268872567835,36,0,39.3333333333333,34,60,42,36,0,34,42.6,45.3333333333333,43
Stephen Coniglio,GWS,MID/FWD,691000,68.9727433109255,104,101.608695652174,76.9230769230769,47,71,41,0,0,47,53,53,53
Steven May,MEL,DEF,746000,74.4626143414623,93,69.4761904761905,75.7894736842105,47,106,58,0,0,47,70.3333333333333,70.3333333333333,70.3333333333333
Taj Hotton,RIC,MID/FWD,307000,30.643461934087,34,0,0,0,0,0,0,0,0,0,0,0
Taj Woewodin,MEL,DEF,335000,33.4383053678148,38,38.5,32.6875,33,0,0,0,0,33,33,33,33
Tanner Bruhn,GEE,MID,723000,72.1668500923287,79,70.6842105263158,70.4666666666667,0,0,0,0,0,0,0,0,0
Taylor Adams,SYD,MID/FWD,665000,66.3775315510354,94,76.5,67.5263157894737,32,0,0,0,0,32,32,32,32
Taylor Duryea,WBD,DEF,565000,56.3959478591504,88,50.5,60.952380952381,41,35,0,0,0,41,38,38,38
Taylor Goad,NTH,RUC,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Taylor Walker,ADE,FWD,697000,69.5716383324386,59,80.3636363636364,61.8888888888889,70,85,85,82,0,70,74.2,80,80.5
Ted Clohesy,GEE,MID/FWD,398000,39.7267030937024,48,18,34,19,40,44,91,0,19,48.5,34.3333333333333,48.5
Tew Jiath,COL,DEF,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Thomas Berry,GCS,FWD,505000,50.4069976440194,55,33,49.2352941176471,0,0,0,0,0,0,0,0,0
Thomas Edwards,ESS,FWD,275000,27.4493551526838,16,0,0,22,58,0,0,0,22,40,40,40
Thomas Sims,RIC,RUC/FWD,259000,25.8523017619822,28,0,0,0,0,0,0,0,0,0,0,0
Thomson Dow,RIC,MID,651000,64.9801098341715,64,55,51.5882352941177,66,78,68,59,0,66,73.2,70.6666666666667,67.75
Tim English,WBD,RUC,990000,98.8176785496617,101,118.695652173913,104.636363636364,98,114,99,101,0,98,97,103.666666666667,103
Tim Kelly,WCE,MID,773000,77.1576419382712,120,98.7272727272727,85.9,38,60,102,63,0,38,65.75,66.6666666666667,65.75
Tim Membrey,COL,FWD,579000,57.7933695760143,75,54.4285714285714,62.4736842105263,55,40,39,106,0,55,54.4,44.6666666666667,60
Tim Taranto,RIC,MID,895000,89.335174042371,92,112.434782608696,95.5333333333333,97,102,84,70,0,97,88.4,94.3333333333333,88.25
Tobie Travaglia,STK,DEF/MID,388000,38.7285447245139,30,0,0,36,48,63,0,0,36,49,49,49
Toby Bedford,GWS,MID/FWD,629000,62.7841614219568,77,63.6875,57.5909090909091,34,69,96,56,0,34,63.4,66.3333333333333,63.75
Toby Conway,GEE,RUC,656000,65.4791890187658,72,48,75.2,0,0,0,0,0,0,0,0,0
Toby Greene,GWS,FWD,899000,89.7344373900464,69,88.4761904761905,73.1818181818182,103,123,81,112,0,103,100.2,102.333333333333,104.75
Toby McMullin,GWS,FWD,409000,40.8246772998097,57,25.6666666666667,41.6153846153846,25,0,0,0,0,25,25,25,25
Toby Murray,ADE,FWD,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Toby Nankervis,RIC,RUC,950000,94.8250450729077,122,102.266666666667,100.571428571429,84,90,97,69,0,84,92.6,90.3333333333333,85
Toby Pink,NTH,FWD,401000,40.0261506044589,15,0,32.9333333333333,56,68,0,0,0,56,62,62,62
Todd Goldstein,ESS,RUC,614000,61.2869238681741,67,73.3,59.8571428571429,0,0,0,0,0,0,0,0,0
Todd Marshall,PTA,FWD,550000,54.8987103053676,60,60.1578947368421,53.6111111111111,0,0,0,0,0,0,0,0,0
Tom Anastasopoulos,PTA,FWD,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Tom Atkins,GEE,MID,803000,80.1521170458367,86,79.9130434782609,71.3,72,86,88,98,0,72,84.8,82,86
Tom Barrass,HAW,DEF,511000,51.0058926655325,60,53.8571428571429,58.6666666666667,62,34,47,54,0,62,47.6,47.6666666666667,49.25
Tom Brown,RIC,DEF,565000,56.3959478591504,40,62,49.2777777777778,85,45,75,53,0,85,62.6,68.3333333333333,64.5
Tom Campbell,MEL,RUC,316000,31.5418044663567,35,0,0,0,0,0,0,0,0,0,0,0
Tom Cochrane,PTA,MID,233000,23.2570900020921,14,0,0,46,13,0,0,0,46,29.5,29.5,29.5
Tom Cole,WCE,DEF,613000,61.1871080312552,95,65.9166666666667,63.9565217391304,36,49,49,89,0,36,55.75,44.6666666666667,55.75
Tom De Koning,CAR,RUC,1003000,100.115284429607,129,66.25,87.764705882353,75,82,130,107,0,75,105.2,95.6666666666667,98.5
Tom Doedee,BRL,DEF,399000,39.8265189306212,44,55.5454545454546,0,0,0,0,0,0,0,0,0,0
Tom Fullarton,MEL,FWD,278000,27.7488026634404,30,0,0,0,0,0,0,0,0,0,0,0
Tom Green,GWS,MID,1023000,102.111601167984,102,110.631578947368,99.9130434782609,108,121,91,104,0,108,106,106.666666666667,106
Tom Gross,WCE,MID,321000,32.0408836509509,-14,0,0,72,62,0,0,0,72,67,67,67
Tom Hanily,SYD,MID/FWD,365000,36.4327804753803,14,0,0,49,65,25,57,0,49,45.2,46.3333333333333,49
Tom Liberatore,WBD,MID,1017000,101.512706146471,112,103.333333333333,87.5294117647059,85,96,142,109,0,85,108,107.666666666667,108
Tom Lynch,RIC,FWD,414000,41.323756484404,57,0,0,29,36,41,51,0,29,39.25,35.3333333333333,39.25
Tom McCartin,SYD,DEF/FWD,527000,52.6029460562341,55,45.7142857142857,45.4736842105263,48,58,54,69,0,48,56,53.3333333333333,57.25
Tom McDonald,MEL,DEF,632000,63.0836089327134,65,52.5,63.1363636363636,56,88,65,43,0,56,63.8,69.6666666666667,63
Tom Mitchell,COL,MID,829000,82.7473288057268,91,91.7826086956522,77.8333333333333,0,0,0,0,0,0,0,0,0
Tom Papley,SYD,FWD,586000,58.4920804344462,87,66.2272727272727,68.2777777777778,69,19,41,0,0,69,43,43,43
Tom Powell,NTH,MID,875000,87.338857303994,103,57.3571428571429,78.6956521739131,81,92,72,98,0,81,92.8,81.6666666666667,85.75
Tom Sparrow,MEL,MID/FWD,634000,63.2832406065511,111,66.6190476190476,64.8571428571429,33,29,68,76,0,33,60.4,43.3333333333333,51.5
Tom Stewart,GEE,DEF,805000,80.3517487196744,104,96.3181818181818,87.6363636363636,108,9,95,0,0,108,70.6666666666667,70.6666666666667,70.6666666666667
Touk Miller,GCS,MID,958000,95.6235717682585,104,96.1538461538462,93.0555555555556,97,87,114,95,0,97,98.25,99.3333333333333,98.25
Travis Boak,PTA,MID/FWD,814000,81.2500912519441,104,62.1578947368421,74.95,56,82,81,115,0,56,83.5,73,83.5
Trent Rivers,MEL,DEF/MID,729000,72.7657451138418,95,76.4782608695652,82,81,31,91,59,0,81,69,67.6666666666667,65.5
Tristan Xerri,NTH,RUC,984000,98.2187835281486,152,66,114.478260869565,73,78,77,90,0,73,89.4,76,79.5
Ty Gallop,BRL,FWD,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Tylar Young,RIC,DEF,389000,38.8283605614327,43,36.8947368421053,39.1111111111111,0,0,0,0,0,0,0,0,0
Tyler Brockman,WCE,FWD,364000,36.3329646384615,47,51.4666666666667,35.3,27,32,42,43,0,27,36,33.6666666666667,36
Tyler Sonsie,RIC,FWD/MID,429000,42.8209940381868,37,35.6666666666667,44.7142857142857,57,45,44,28,0,57,43.5,48.6666666666667,43.5
Tyler Welsh,ADE,FWD,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Tyrell Dewar,WCE,FWD/MID,482000,48.1112333948858,53,0,34.5714285714286,29,53,59,89,0,29,55.2,47,57.5
Tyson Stengle,GEE,FWD,577000,57.5937379021766,94,53.9473684210526,64.3478260869565,34,43,40,80,0,34,52.8,39,49.25
Vigo Visentini,ESS,RUC,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Wade Derksen,GWS,FWD,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Wayne Milera,ADE,DEF,591000,58.9911596190405,45,71.4090909090909,62.3333333333333,85,68,37,78,0,85,63.2,63.3333333333333,67
Wil Dawson,NTH,DEF,230000,22.9576424913356,25,0,24.3333333333333,0,0,0,0,0,0,0,0,0
Wil Parker,COL,DEF,317000,31.6416203032755,35,0,36.4,0,0,0,0,0,0,0,0,0
Wil Powell,GCS,DEF,622000,62.0854505635248,87,82.1111111111111,74.7222222222222,57,58,32,61,0,57,52,49,52
Will Ashcroft,BRL,MID,899000,89.7344373900464,71,82.8888888888889,84.6666666666667,101,105,115,90,0,101,95.4,107,102.75
Will Brodie,FRE,MID,481000,48.011417557967,53,67,0,0,0,0,0,0,0,0,0,0
Will Day,HAW,MID,844000,84.2445663595096,94,95.3333333333333,74.0625,83,75,77,129,0,83,91,78.3333333333333,91
Will Graham,GCS,MID/FWD,592000,59.0909754559593,73,0,58.5882352941177,48,52,70,64,0,48,58.5,56.6666666666667,58.5
Will Hayward,SYD,FWD,596000,59.4902388036347,57,63,66.2173913043478,55,95,44,51,0,55,56.4,64.6666666666667,61.25
Will Hoskin-Elliott,COL,FWD,581000,57.993001249852,69,55.45,58.65,65,45,0,0,0,65,55,55,55
Will Lorenz,PTA,MID,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Will McLachlan,BRL,FWD,239000,23.8559850236052,37,0,0,9,9,50,0,0,9,22.6666666666667,22.6666666666667,22.6666666666667
Will Phillips,NTH,MID/FWD,549000,54.7988944684488,78,66.8125,59.3636363636364,42,52,44,0,0,42,46,46,46
Will Setterfield,ESS,MID,845000,84.3443821964284,78,92,99,104,0,0,0,0,104,104,104,104
Will Verrall,MEL,RUC,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Will White,CAR,FWD,295000,29.4456718910608,-9,0,0,69,45,0,0,0,69,57,57,57
Willem Drew,PTA,MID,769000,76.7583785905958,90,76.9130434782609,85.3478260869565,86,62,54,108,0,86,73.6,67.3333333333333,77.5
William Edwards,SYD,DEF,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
William Green,SYD,RUC,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
William Hayes,COL,MID/FWD,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
William McCabe,HAW,DEF,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Willie Rioli,PTA,FWD,551000,54.9985261422865,61,54.7647058823529,52.7058823529412,66,33,49,89,0,66,57,49.3333333333333,59.25
Xavier Duursma,ESS,MID,817000,81.5495387627006,101,66.2857142857143,81.8,58,112,47,103,0,58,80,72.3333333333333,80
Xavier Ivisic,GEE,MID,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Xavier Lindsay,MEL,MID,469000,46.8136275149408,49,0,0,49,12,80,94,0,49,58.75,47,58.75
Xavier O'Halloran,GWS,MID/FWD,469000,46.8136275149408,75,60.9166666666667,47.5882352941177,25,24,55,67,0,25,42.75,34.6666666666667,42.75
Xavier Walsh,PTA,FWD,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Zac Bailey,BRL,MID/FWD,753000,75.1613251998942,59,72.4285714285714,69.1111111111111,100,73,88,76,0,100,81,87,84.25
Zac Fisher,NTH,DEF,825000,82.3480654580514,104,69,82.4444444444445,66,0,0,0,0,66,66,66,66
Zac Taylor,ADE,MID/FWD,426000,42.5215465274302,45,0,42.8888888888889,45,0,0,0,0,45,45,45,45
Zac Williams,CAR,DEF/FWD,540000,53.9005519361791,49,0,60.8333333333333,65,83,20,47,0,65,52.8,56,53.75
Zach Guthrie,GEE,DEF,856000,85.4423564025358,75,70.1304347826087,75.0434782608696,73,149,67,79,0,73,92.2,96.3333333333333,92
Zach Merrett,ESS,MID,1131000,112.89171155522,105,112.863636363636,108.913043478261,134,108,138,96,0,134,119,126.666666666667,119
Zach Reid,ESS,DEF,466000,46.5141800041842,-10,0,17,90,83,51,63,0,90,71.75,74.6666666666667,71.75
Zaine Cordy,STK,DEF,367000,36.632412149218,49,39.1538461538462,35.625,26,0,0,0,0,26,26,26,26
Zak Butters,PTA,MID,1052000,105.00626043863,123,99.4782608695652,106.04347826087,105,94,0,0,0,105,99.5,99.5,99.5
Zak Evans,GCS,MID,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Zak Johnson,ESS,MID,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
Zak Jones,STK,MID,577000,57.5937379021766,89,54.5,57.3846153846154,27,30,71,111,0,27,54.6,42.6666666666667,59.75
Zane Duursma,NTH,FWD,380000,37.9300180291631,33,0,36.3846153846154,49,0,0,0,0,49,49,49,49
Zane Zakostelsky,BRL,DEF/RUC,230000,22.9576424913356,25,0,0,0,0,0,0,0,0,0,0,0
